# produced by /home/zzhang65/tools/perllib/bin/cub_seq.pl -s Bdis.cds_primaryTrancsriptOnly.fa.filtered -t codon_tai.tsv -c codon_cai_top300.tsv -f optimal_codons.tsv -e enc -l -o seq_cub.tsv
#seq_id	enc	tai	cai	fop
Bradi1g22740	39.6327293	0.4908404	0.6660890	0.5669782
Bradi1g28340	34.5661081	0.5593935	0.7954941	0.6392694
Bradi1g00100	47.7847054	0.5145543	0.4817479	0.4936709
Bradi1g23710	57.2104564	0.4780436	0.4653016	0.5328244
Bradi1g32280	39.7208479	0.5316154	0.6878185	0.6284404
Bradi1g60620	48.8864182	0.5176840	0.5837811	0.6194226
Bradi1g78772	59.3701019	0.4994009	0.4912805	0.5337079
Bradi1g51320	55.0048764	0.4837529	0.4808678	0.5218935
Bradi1g14677	34.7655199	0.5196474	0.7789315	0.6765799
Bradi1g35600	40.4803059	0.5276345	0.6877711	0.6118143
Bradi1g23630	61.4304227	0.4875972	0.4280317	0.5326087
Bradi1g69500	53.6279824	0.4449819	0.3137728	0.4523397
Bradi1g70090	58.7798927	0.4686938	0.4152001	0.5181159
Bradi1g05742	57.3529412	0.4337382	0.2643902	0.4571429
Bradi1g67687	52.7554814	0.4635432	0.3422195	0.4927007
Bradi1g09450	57.9371944	0.4795289	0.4140538	0.5182724
Bradi1g49820	53.6685943	0.5256619	0.4448487	0.6086957
Bradi1g18650	55.1081238	0.4793532	0.3521418	0.5107103
Bradi1g03820	61.4727603	0.4848624	0.4229233	0.5190476
Bradi1g49690	32.3291540	0.5077855	0.7665715	0.5414634
Bradi1g05777	57.3529412	0.4192406	0.2565498	0.3333333
Bradi1g77370	57.3329843	0.4691957	0.4663388	0.4897959
Bradi1g44297	49.1068360	0.5092901	0.5517434	0.5743945
Bradi1g02090	35.3088619	0.5781530	0.7771549	0.7093750
Bradi1g46970	56.6176033	0.4785856	0.4003927	0.5037936
Bradi1g22270	36.3520371	0.5361000	0.7237967	0.6181818
Bradi1g54770	57.2857089	0.4747216	0.4488861	0.4896373
Bradi1g30290	57.8800428	0.5151281	0.4941921	0.6018100
Bradi1g21120	51.7102663	0.5147815	0.4196560	0.5906736
Bradi1g51890	56.1410197	0.4735825	0.3958726	0.5361675
Bradi1g19920	58.6098050	0.4832768	0.4307457	0.5363128
Bradi1g36027	46.2811514	0.5012663	0.6021022	0.5756853
Bradi1g46230	56.5187702	0.4926872	0.3935013	0.5605911
Bradi1g27140	57.4551430	0.4799547	0.4018886	0.5042980
Bradi1g19120	59.3883968	0.4834240	0.4508502	0.5250836
Bradi1g02137	48.9277279	0.4968380	0.5926380	0.5607477
Bradi1g23635	54.1696682	0.4548035	0.3349372	0.4226804
Bradi1g12451	47.9377361	0.5211202	0.5754274	0.6079295
Bradi1g19640	35.6985228	0.5257378	0.7389011	0.6015831
Bradi1g00990	55.1112809	0.4709744	0.3845244	0.5259875
Bradi1g77470	55.8121362	0.4857735	0.4814911	0.5518072
Bradi1g16660	36.6628084	0.5338280	0.7623702	0.6551724
Bradi1g17660	44.1876941	0.5058539	0.6053122	0.5368098
Bradi1g17430	41.5214647	0.5305672	0.7077235	0.6278195
Bradi1g67040	30.8681806	0.5930110	0.8680249	0.7006803
Bradi1g48960	41.8477994	0.5106919	0.6572994	0.5652174
Bradi1g67110	62	0.4775910	0.4112365	0.5211268
Bradi1g29960	57.8842946	0.4740986	0.4045105	0.5116822
Bradi1g13660	46.2823025	0.4990561	0.6187786	0.5565217
Bradi1g25900	58.5007306	0.4758023	0.4366561	0.5173410
Bradi1g13868	60.4459404	0.4366085	0.2891393	0.4183673
Bradi1g48921	38.4144884	0.5107871	0.7157568	0.5666667
Bradi1g44980	37.4656567	0.5444234	0.7216347	0.6579710
Bradi1g26000	35.0271738	0.5158010	0.7853116	0.6302521
Bradi1g26670	51.9717832	0.4566728	0.3285205	0.4674556
Bradi1g65952	51.2380952	0.3917125	0.2718486	0.3255814
Bradi1g21964	47.3803019	0.5040931	0.3661311	0.5476190
Bradi1g67240	57.2779315	0.4902911	0.4679151	0.5658120
Bradi1g75110	40.3809687	0.5314523	0.6956775	0.6324786
Bradi1g51598	43.2836598	0.4414676	0.3239607	0.4814815
Bradi1g47528	62	0.4429423	0.4453000	0.4628099
Bradi1g20900	51.7010012	0.4636208	0.3741091	0.4977578
Bradi1g77770	55.1955659	0.4660065	0.3513146	0.5292369
Bradi1g00390	55.5300513	0.4649334	0.3427629	0.5405405
Bradi1g00410	50.4647488	0.5100163	0.5560824	0.5949896
Bradi1g36907	56.8309666	0.4923542	0.4842923	0.5714286
Bradi1g34100	53.0343460	0.4575013	0.3395556	0.4931774
Bradi1g29287	54.2435233	0.4851977	0.5200564	0.5269461
Bradi1g45567	31.2872179	0.5141599	0.7783560	0.5450644
Bradi1g54000	38.2141983	0.5205857	0.7393429	0.6219512
Bradi1g37175	58.0980262	0.4756918	0.3860685	0.4967949
Bradi1g09480	30.5867297	0.5224294	0.8095597	0.5889571
Bradi1g58220	54.7591146	0.5029089	0.5122005	0.5722222
Bradi1g01014	43.1247063	0.5540773	0.6338427	0.6458333
Bradi1g20610	54.9998101	0.4923713	0.5232604	0.5661157
Bradi1g33900	55.1442767	0.5146475	0.5361391	0.5927273
Bradi1g49171	51.7059170	0.4558592	0.4464654	0.4736842
Bradi1g68690	42.2032369	0.5006623	0.6918819	0.5833333
Bradi1g76870	35.8321937	0.5396293	0.7522546	0.6436364
Bradi1g34707	57.6869808	0.4749376	0.3918221	0.5302663
Bradi1g58900	48.8303838	0.4757262	0.5486925	0.4938272
Bradi1g73023	47.1794101	0.4916241	0.6271683	0.5608108
Bradi1g69080	50.4974216	0.4864589	0.4751129	0.5460123
Bradi1g33503	62	0.4524984	0.3656593	0.4545455
Bradi1g13321	39.7730917	0.5007479	0.6400665	0.5588235
Bradi1g55667	48.4052171	0.4574885	0.3169906	0.5009208
Bradi1g58852	46.9500094	0.4874519	0.5463592	0.5349544
Bradi1g46460	50.7307119	0.4959764	0.5178251	0.5446809
Bradi1g74430	53.6626071	0.4697422	0.3562022	0.4831005
Bradi1g54680	50.7548034	0.5314118	0.5586677	0.6418605
Bradi1g02720	57.1337723	0.4777508	0.4221399	0.5283843
Bradi1g08290	53.0269536	0.4659495	0.4124626	0.4666667
Bradi1g23660	36.9586298	0.5309873	0.7059708	0.6052632
Bradi1g68697	55.0070653	0.4925294	0.4775750	0.5433071
Bradi1g06620	61.7103309	0.4817915	0.4197808	0.5533708
Bradi1g22073	55.8288493	0.4520972	0.3159242	0.4516129
Bradi1g71400	51.9953038	0.4826452	0.4999392	0.5244618
Bradi1g19142	60.6666667	0.4781538	0.4229690	0.4137931
Bradi1g66490	57.3677864	0.5142103	0.4755476	0.5789474
Bradi1g34447	51.8362151	0.4653482	0.3697523	0.5299145
Bradi1g55830	38.5246371	0.5194364	0.6996537	0.6104651
Bradi1g56685	55.8742461	0.4481951	0.3548213	0.4817518
Bradi1g29530	56.1440049	0.4985204	0.5292046	0.5358255
Bradi1g19840	41.9994667	0.5200345	0.6534163	0.6186667
Bradi1g46804	49.7111665	0.4601587	0.3482053	0.4855275
Bradi1g35240	59.1704290	0.4875039	0.4162778	0.5582329
Bradi1g75691	61.7178200	0.4843047	0.4623248	0.5364431
Bradi1g35000	36.2500299	0.5431566	0.7438282	0.6090909
Bradi1g08310	60.5531034	0.4799261	0.4464465	0.5483871
Bradi1g67260	55.3819244	0.4742772	0.3986164	0.4868914
Bradi1g21550	53.2488685	0.5303218	0.4818772	0.6422018
Bradi1g65436	50.4688320	0.4983931	0.3556323	0.5476190
Bradi1g25630	51.7824917	0.4952106	0.5411345	0.5705615
Bradi1g60160	31.6143876	0.5716424	0.7956098	0.6993007
Bradi1g25002	52.5596546	0.4722911	0.3802604	0.5338889
Bradi1g21333	34.5640585	0.5127747	0.7324548	0.5595568
Bradi1g12470	46.9233142	0.5085478	0.5845612	0.6007905
Bradi1g17930	34.4496467	0.5285768	0.7072528	0.6224066
Bradi1g57271	48.8989142	0.5105103	0.5398458	0.5714286
Bradi1g61000	53.3033385	0.4795662	0.3721376	0.5401146
Bradi1g42900	36.9262931	0.5305749	0.7470728	0.5955414
Bradi1g00563	51.7161927	0.4790302	0.5047388	0.5047619
Bradi1g66205	61.5651594	0.5076059	0.4136227	0.5535714
Bradi1g44100	55.0246735	0.4950586	0.5390182	0.5151515
Bradi1g24820	31.0545238	0.5401266	0.8410214	0.6620000
Bradi1g18110	57.8282887	0.4951283	0.4512960	0.5392157
Bradi1g35820	53.4775463	0.4646024	0.3471990	0.4793741
Bradi1g06890	27.3953629	0.5329811	0.8879850	0.6130435
Bradi1g63220	42.8029239	0.5112293	0.6293586	0.5770492
Bradi1g58757	58.0116594	0.4442335	0.3600914	0.4593148
Bradi1g45451	57.1053220	0.4926527	0.4853933	0.5119048
Bradi1g52670	52.5434299	0.4978366	0.5223085	0.5402542
Bradi1g37704	46.7856424	0.4602712	0.2947944	0.4347826
Bradi1g48160	39.9750009	0.5129444	0.7366645	0.6134454
Bradi1g41630	51.6869006	0.4741176	0.3540398	0.4860335
Bradi1g53910	61.2743961	0.4683398	0.3881398	0.5442478
Bradi1g09000	54.4363559	0.4900177	0.4743471	0.5694656
Bradi1g12590	33.7974620	0.5576883	0.7767294	0.5875000
Bradi1g26380	41.9933677	0.5000327	0.6339916	0.5217391
Bradi1g21921	35.4676534	0.5356156	0.7672249	0.6129032
Bradi1g69637	31.0721789	0.5236978	0.8476939	0.5786164
Bradi1g47690	53.8061442	0.4919821	0.4567378	0.5328720
Bradi1g01700	38.1120597	0.5264236	0.7201028	0.6269702
Bradi1g59537	33.7276425	0.5307285	0.7686598	0.5968750
Bradi1g31655	53.5653089	0.4570385	0.5747560	0.5071429
Bradi1g53120	56.8179093	0.4860555	0.4678703	0.5269017
Bradi1g42110	31.5749521	0.5252983	0.5553853	0.5555556
Bradi1g52660	51.1427164	0.4705862	0.4361683	0.4646465
Bradi1g23360	43.8868682	0.5110469	0.6473502	0.5690476
Bradi1g27770	57.0205248	0.4633680	0.3661450	0.4860853
Bradi1g03810	35.1623466	0.5159977	0.6839396	0.5562500
Bradi1g74670	44.7827386	0.5177452	0.5982785	0.5792350
Bradi1g00830	56.8500957	0.4748687	0.4616354	0.4975610
Bradi1g72360	38.5272316	0.5233674	0.7039659	0.6118598
Bradi1g19510	52.7688807	0.4611018	0.3546492	0.5075529
Bradi1g51187	56.2163957	0.4957247	0.4697811	0.5590551
Bradi1g51747	35.7812182	0.5334052	0.7161138	0.5612536
Bradi1g13793	35.0889371	0.4996034	0.7389205	0.5209713
Bradi1g40701	53.5434649	0.4444369	0.3281277	0.4239130
Bradi1g63140	60.3471486	0.4747251	0.3958467	0.5492958
Bradi1g61490	53.2738154	0.4569998	0.3527901	0.4800000
Bradi1g56500	53.6801400	0.5175920	0.5108948	0.6072289
Bradi1g77830	55.0122577	0.4816568	0.4124348	0.5690608
Bradi1g57060	44.0747074	0.5262192	0.6402372	0.6000000
Bradi1g15870	51.3487684	0.5000485	0.4334489	0.5865922
Bradi1g77080	57.9562560	0.4788754	0.4180708	0.5016556
Bradi1g31161	37.3377766	0.5086862	0.6812859	0.5595238
Bradi1g12210	34.7342400	0.5455365	0.8628620	0.6021505
Bradi1g51687	57.4569141	0.4722396	0.3672379	0.4956140
Bradi1g56266	62	0.4411889	0.3605219	0.4036697
Bradi1g12890	58.3373211	0.4888911	0.4157448	0.5606061
Bradi1g50497	54.0711158	0.4814826	0.5142661	0.5900000
Bradi1g14920	47.4100071	0.5127568	0.5518701	0.5753425
Bradi1g69400	29.1969590	0.5280332	0.8307445	0.6179104
Bradi1g08830	61.3260882	0.4759995	0.3780331	0.5204082
Bradi1g19980	34.3083228	0.5138801	0.7679216	0.6036585
Bradi1g43097	55.9923534	0.4687425	0.3970993	0.5274725
Bradi1g50940	34.9819032	0.5448016	0.7762847	0.6523031
Bradi1g78255	55.1820686	0.4694128	0.4543880	0.3855422
Bradi1g27110	56.2656774	0.4842314	0.3911012	0.5261354
Bradi1g02370	33.8406968	0.5122523	0.7500099	0.5988024
Bradi1g06830	33.0779221	0.5616067	0.8135700	0.7014925
Bradi1g51710	57.3536899	0.4577294	0.4008106	0.4511041
Bradi1g61764	51.4997177	0.5193485	0.5837412	0.5916667
Bradi1g31690	48.9211108	0.4961465	0.3821099	0.5764706
Bradi1g63470	55.5659564	0.4690494	0.4049495	0.5000000
Bradi1g58704	49.8055476	0.5021191	0.5799303	0.5691906
Bradi1g19200	33.5342522	0.5478194	0.8152368	0.6395939
Bradi1g22600	53.5444093	0.4674748	0.3532896	0.4884547
Bradi1g26215	45.8003491	0.4876043	0.5899689	0.5446927
Bradi1g78103	56.0384615	0.4659466	0.3373851	0.5068493
Bradi1g36167	49.9282903	0.4742962	0.5519798	0.4851064
Bradi1g73780	54.9935692	0.4871682	0.5278575	0.5462963
Bradi1g46330	53.4706097	0.4651967	0.3299400	0.5223097
Bradi1g78577	55.7347272	0.4886633	0.3817634	0.5470085
Bradi1g27846	44.0226557	0.4765090	0.5153186	0.5434783
Bradi1g63980	39.1764437	0.5054719	0.7294734	0.6333333
Bradi1g39290	48.3249406	0.5168574	0.6408813	0.6142857
Bradi1g75800	35.7941408	0.5454239	0.7289738	0.5792880
Bradi1g30807	39.4806894	0.5254286	0.6916965	0.6004619
Bradi1g78630	53.2907703	0.5009384	0.5230108	0.5382060
Bradi1g68080	51.4227393	0.5237116	0.4666156	0.6512702
Bradi1g70017	52.9334579	0.4596035	0.3511903	0.4610778
Bradi1g46015	60.9724015	0.4699166	0.4967988	0.4834437
Bradi1g48320	29.6233763	0.5335880	0.8343812	0.6315789
Bradi1g51735	62	0.4380009	0.3750329	0.4117647
Bradi1g33560	55.4763607	0.4697708	0.3843359	0.5133641
Bradi1g51220	58.2862906	0.4852671	0.4097343	0.5014577
Bradi1g19090	43.9003046	0.5193522	0.6670140	0.6377953
Bradi1g15950	49.4414721	0.4837894	0.4801697	0.5000000
Bradi1g37960	39.1193317	0.5148328	0.6940844	0.5850202
Bradi1g52367	35.2674172	0.5258836	0.7568992	0.6227273
Bradi1g26440	58.8661760	0.4883437	0.4498169	0.5396635
Bradi1g37907	40.3012160	0.5052842	0.6789275	0.5723404
Bradi1g69466	54.0523169	0.4270593	0.3029153	0.3909774
Bradi1g66130	54.2852257	0.4481281	0.3213221	0.4664948
Bradi1g55980	38.5316304	0.5628257	0.7124342	0.7054795
Bradi1g67150	35.3163210	0.5052616	0.7792213	0.5792683
Bradi1g49580	57.8096039	0.4746752	0.4156597	0.5111940
Bradi1g61420	55.5928040	0.4751389	0.4045898	0.4928717
Bradi1g53840	51.6979997	0.4663950	0.3688772	0.5220049
Bradi1g75388	51.9696857	0.4707671	0.3760109	0.4967742
Bradi1g59490	58.7969256	0.4700021	0.3799774	0.5067024
Bradi1g38640	37.3065551	0.5140409	0.6842018	0.5536723
Bradi1g35620	45.6533014	0.5069519	0.6064809	0.5682103
Bradi1g59400	38.3040964	0.5499263	0.7532437	0.6732673
Bradi1g04080	59.2828575	0.4701078	0.4119936	0.4754098
Bradi1g04970	57.6283347	0.4694166	0.3920542	0.4784483
Bradi1g47180	29.4931493	0.5234185	0.8027178	0.6220096
Bradi1g63570	40.9837029	0.5217835	0.6870694	0.6121495
Bradi1g02910	59.7864793	0.4644336	0.3904624	0.4984127
Bradi1g68200	60.3285957	0.4911456	0.4450963	0.5465995
Bradi1g56530	36.3150885	0.5280709	0.7458835	0.5771605
Bradi1g31520	36.6703035	0.5209140	0.7187386	0.6448598
Bradi1g31980	57.7397747	0.4984259	0.4652376	0.5340599
Bradi1g47035	55.2478947	0.4895803	0.5093271	0.5481172
Bradi1g63915	60.7352941	0.4550357	0.3548820	0.4776119
Bradi1g52187	56.3755943	0.4997832	0.4930130	0.5500000
Bradi1g43950	45.3810132	0.5107703	0.6155261	0.5371429
Bradi1g69780	53.8331442	0.4895606	0.4785978	0.5182648
Bradi1g23185	53.5841800	0.4678022	0.4696570	0.4832827
Bradi1g31370	46.2873995	0.5065197	0.6109612	0.5648148
Bradi1g31617	55.5844594	0.4731409	0.3929258	0.5351351
Bradi1g77430	45.4000911	0.5197321	0.6157750	0.5816993
Bradi1g49620	55.7066196	0.4937650	0.5126913	0.5839311
Bradi1g60670	51.0780402	0.4737073	0.3828937	0.5253165
Bradi1g12677	46.6477238	0.5129213	0.5697967	0.5708333
Bradi1g28196	53.6091408	0.4801055	0.5538293	0.5189873
Bradi1g73240	60.1699119	0.4689496	0.3791299	0.4895397
Bradi1g43271	40.3817679	0.5071005	0.6661647	0.6075085
Bradi1g13020	40.5288264	0.5198575	0.6449051	0.6111111
Bradi1g54570	55.8612298	0.4452542	0.3285710	0.4638158
Bradi1g53970	38.8082110	0.5037596	0.7075306	0.5182482
Bradi1g55962	49.1804942	0.5052239	0.5189606	0.5868263
Bradi1g49135	51.4314830	0.4788927	0.5315759	0.3761468
Bradi1g13590	57.1346710	0.4881050	0.4763272	0.5275362
Bradi1g13950	59.3612447	0.4828157	0.3987183	0.5023041
Bradi1g22880	30.9824139	0.5069209	0.8006265	0.6320346
Bradi1g04410	38.2359132	0.5182950	0.7365465	0.6214689
Bradi1g37972	55.1597522	0.4903637	0.3930078	0.5482625
Bradi1g12670	54.9506238	0.4503233	0.3322092	0.4619565
Bradi1g43165	40.8117537	0.4638546	0.6611434	0.4843750
Bradi1g75065	53.1263613	0.4824605	0.3807653	0.4810127
Bradi1g06210	47.2879644	0.5419177	0.7109642	0.7096774
Bradi1g26240	41.6634079	0.5102322	0.6705264	0.5863539
Bradi1g77312	58.8457903	0.4844880	0.4337279	0.5210526
Bradi1g09840	34.3747030	0.5087965	0.7161842	0.5534884
Bradi1g58687	62	0.4393052	0.3324348	0.3936170
Bradi1g67720	33.1492047	0.5141214	0.8023742	0.5833333
Bradi1g00213	45.8929648	0.4991769	0.6238334	0.5944149
Bradi1g05510	35.2508961	0.5404995	0.7226631	0.6538462
Bradi1g70330	54.7541044	0.4691467	0.3769539	0.5018382
Bradi1g64660	36.6025421	0.5200336	0.6944966	0.5926544
Bradi1g29230	41.3279046	0.5025455	0.6776161	0.5567376
Bradi1g62890	38.9786174	0.5134895	0.7082786	0.5973154
Bradi1g12853	54.7336983	0.4725673	0.3657638	0.5093458
Bradi1g69925	55.5446333	0.4754100	0.4171377	0.5226481
Bradi1g69927	44.9344111	0.4881036	0.6005872	0.5378788
Bradi1g31760	45.7089165	0.5130936	0.5632859	0.5965517
Bradi1g23851	40.8167395	0.5647045	0.7489257	0.7000000
Bradi1g22850	58.2232440	0.4627348	0.4031088	0.4819079
Bradi1g06130	29.4648578	0.5719358	0.8461364	0.7187500
Bradi1g12674	41.7589525	0.4397632	0.5538236	0.3333333
Bradi1g63490	46.0775063	0.5167420	0.6481396	0.5873786
Bradi1g18750	57.5557310	0.4789590	0.4279343	0.5100223
Bradi1g55940	36.9521157	0.5249493	0.7084753	0.6437500
Bradi1g24970	31.0871289	0.5246070	0.7930707	0.6321526
Bradi1g05295	35.9527664	0.4983629	0.7015621	0.5531915
Bradi1g08400	57.4318156	0.4751215	0.4491258	0.5255474
Bradi1g11843	54.9868608	0.4804721	0.5098622	0.4936709
Bradi1g59887	54.6498383	0.4534766	0.3867033	0.4052288
Bradi1g13367	55.5340535	0.4708968	0.3574599	0.4790698
Bradi1g31920	54.1255447	0.5027713	0.5233070	0.5514019
Bradi1g42940	58.0610799	0.4962775	0.4461900	0.5384615
Bradi1g48418	44.1274773	0.4763211	0.5798912	0.4444444
Bradi1g69680	51.2318572	0.4908030	0.4816088	0.5304878
Bradi1g63850	55.2418121	0.4747548	0.3831154	0.5081433
Bradi1g03207	41.3838357	0.5433299	0.6999963	0.6577181
Bradi1g02820	35.9527501	0.5459452	0.7692732	0.6424051
Bradi1g22811	53.2882970	0.5011191	0.5375252	0.5696203
Bradi1g57560	36.0214607	0.5308055	0.7323184	0.6161790
Bradi1g52625	47.2520227	0.5281542	0.6134627	0.6271777
Bradi1g37337	31.3185774	0.5185989	0.8013514	0.6060606
Bradi1g26220	30.7274825	0.5148227	0.7334198	0.5670103
Bradi1g01620	34.9273677	0.5273466	0.7540416	0.5639810
Bradi1g37646	60.8463569	0.4659906	0.4735865	0.4239130
Bradi1g79026	56.9839319	0.4803659	0.4512048	0.5108696
Bradi1g56050	35.4952734	0.5162159	0.6912124	0.6304348
Bradi1g12060	39.3719923	0.5121006	0.6510131	0.5833333
Bradi1g65977	57.0691149	0.4965717	0.4902845	0.5264901
Bradi1g72670	39.2617087	0.4994999	0.6997805	0.5450000
Bradi1g75087	39.4516713	0.5117000	0.6825649	0.6053412
Bradi1g10550	50.7574572	0.4811737	0.3437021	0.5462478
Bradi1g43850	36.9273782	0.5266678	0.7988379	0.5164835
Bradi1g22790	50.3301644	0.5186370	0.4914911	0.5984848
Bradi1g26895	55.1215014	0.4937755	0.4273425	0.5512422
Bradi1g30790	39.1668450	0.5369830	0.7179902	0.6580645
Bradi1g77335	44.6183779	0.4942165	0.5956408	0.5110132
Bradi1g31220	51.6047786	0.4523356	0.3405916	0.4755481
Bradi1g13840	56.3186751	0.4745659	0.4050346	0.4968153
Bradi1g18230	51.1078394	0.4901161	0.5283223	0.5140845
Bradi1g12377	50.6628079	0.4941064	0.5527581	0.5637982
Bradi1g49590	48.5228578	0.5020943	0.5856432	0.5405904
Bradi1g70580	32.1496224	0.5167829	0.7860881	0.5738397
Bradi1g66317	54.6464003	0.4549075	0.3354582	0.4467054
Bradi1g73210	58.9308174	0.4728536	0.3937246	0.5049020
Bradi1g19690	57.7497044	0.4984620	0.4763406	0.5483871
Bradi1g51557	44.4100985	0.4897798	0.3522746	0.5833333
Bradi1g40206	51.2153573	0.4568248	0.5058239	0.4210526
Bradi1g31320	40.8093039	0.5348975	0.6977369	0.6464286
Bradi1g34310	47.1849018	0.5063803	0.5529827	0.5503876
Bradi1g65725	44.9804901	0.5376053	0.5251461	0.6779661
Bradi1g25050	36.3202247	0.5518839	0.7703217	0.6562500
Bradi1g19950	55.2914695	0.4957002	0.4632366	0.5000000
Bradi1g75250	53.5573785	0.4552195	0.3315495	0.4985181
Bradi1g67910	31.5385812	0.5748279	0.8175641	0.6666667
Bradi1g44405	52.6412297	0.4832093	0.4443564	0.5803571
Bradi1g17790	38.0807090	0.5293856	0.6860646	0.5949367
Bradi1g29730	43.0139119	0.5935767	0.6593651	0.7278481
Bradi1g49753	54.6175687	0.4879196	0.4640480	0.5573333
Bradi1g55690	50.6822333	0.5119372	0.5749739	0.5920000
Bradi1g37794	59.0261833	0.5036018	0.4550133	0.5810811
Bradi1g32870	34.6115134	0.5228539	0.7492187	0.5800604
Bradi1g63433	58.9178900	0.4513740	0.3567884	0.4747899
Bradi1g11810	31.3803835	0.5049876	0.7727830	0.5739910
Bradi1g56870	32.3353990	0.5347634	0.8004041	0.6097561
Bradi1g52970	40.9340350	0.5104578	0.7189757	0.6265060
Bradi1g10190	55.4989131	0.4775396	0.3832519	0.5051020
Bradi1g55250	55.1638210	0.4690875	0.3661306	0.4871795
Bradi1g05737	52.8571429	0.3926962	0.2709242	0.3255814
Bradi1g26830	54.0522475	0.4582717	0.3425881	0.4838710
Bradi1g33420	52.0090334	0.4977999	0.5959913	0.5276074
Bradi1g63365	42.8439727	0.4442690	0.5867334	0.4520548
Bradi1g01030	29.3936063	0.5717029	0.7219296	0.6027397
Bradi1g63750	54.2095073	0.5183523	0.5390671	0.6153846
Bradi1g60090	38.8321713	0.5278592	0.7382412	0.6173913
Bradi1g23650	57.1612710	0.4886580	0.5097622	0.6074380
Bradi1g52436	51.5985695	0.4984364	0.5266331	0.5645161
Bradi1g24560	55.6842635	0.4534805	0.3375599	0.4731627
Bradi1g77380	40.8190363	0.5124659	0.6423586	0.5739130
Bradi1g63640	48.3219823	0.5104524	0.5712810	0.6171004
Bradi1g16230	47.5290771	0.4825100	0.5877875	0.4861878
Bradi1g04760	45.5311485	0.5199604	0.5734389	0.5797101
Bradi1g43833	39.5115945	0.5365915	0.7287375	0.6686747
Bradi1g15474	54.1233218	0.4946598	0.4887795	0.5327456
Bradi1g63300	30.4047895	0.5035462	0.7624723	0.5476190
Bradi1g66141	52.1661217	0.4651082	0.3188777	0.5053763
Bradi1g50990	49.4882154	0.4834301	0.3904699	0.5289256
Bradi1g06010	47.1532026	0.5308294	0.6552547	0.6766467
Bradi1g53482	57.0314127	0.4831138	0.5118714	0.5528846
Bradi1g63060	39.6526095	0.5077523	0.6979147	0.6031250
Bradi1g30750	41.3860921	0.5091914	0.6657886	0.5692884
Bradi1g14830	57.0015245	0.4756146	0.4066568	0.5511811
Bradi1g02530	33.0763663	0.5385624	0.7880191	0.6482412
Bradi1g14460	32.3313325	0.5186159	0.7493855	0.5874730
Bradi1g01100	50.5903620	0.4971771	0.5141211	0.5431034
Bradi1g66150	56.4188853	0.4914800	0.4433764	0.5539216
Bradi1g55323	52.2579599	0.4827679	0.3670706	0.5627706
Bradi1g02740	57.9360371	0.4780526	0.4250997	0.5313351
Bradi1g22450	52.3587946	0.5172772	0.5505088	0.6756757
Bradi1g59220	58.5366374	0.4856628	0.4646534	0.5444685
Bradi1g74515	50.1437267	0.4694777	0.6055792	0.4932432
Bradi1g75720	58.4608567	0.4709897	0.3822275	0.5205479
Bradi1g28910	56.9137690	0.4935838	0.5137590	0.5549738
Bradi1g66720	44.9325756	0.5020941	0.6348440	0.6163636
Bradi1g57234	62	0.4671927	0.5443345	0.5000000
Bradi1g34830	47.2939345	0.5121065	0.5925877	0.5491803
Bradi1g23390	47.4667363	0.5111883	0.6303317	0.6267281
Bradi1g50360	56.3789477	0.4910468	0.4629825	0.5452128
Bradi1g14820	47.5789919	0.5163543	0.6267563	0.6022409
Bradi1g65410	37.4796017	0.5487498	0.7188661	0.6636364
Bradi1g11120	28.9538685	0.5319220	0.7636969	0.5816993
Bradi1g56240	30.9570140	0.5381009	0.8448845	0.6355140
Bradi1g31612	55.7598388	0.4925143	0.5194862	0.6966292
Bradi1g47512	45.2956002	0.4439220	0.2578381	0.5357143
Bradi1g31870	52.5503918	0.5110827	0.6064163	0.6292135
Bradi1g71495	57.6574042	0.4607177	0.3820900	0.4714446
Bradi1g03070	33.4107661	0.5462860	0.7925318	0.6650485
Bradi1g42640	53.2059768	0.5121704	0.5306667	0.5852713
Bradi1g60637	58.0754012	0.4713969	0.4198858	0.5133615
Bradi1g46137	61.2568965	0.4805595	0.4564477	0.5000000
Bradi1g48264	53.9039011	0.4904355	0.4035221	0.5521253
Bradi1g41670	58.0565363	0.4719246	0.4122114	0.5426009
Bradi1g57840	57.3748037	0.4705181	0.4155370	0.4784053
Bradi1g57410	54.8928784	0.4735108	0.3906871	0.5423729
Bradi1g52860	45.7518152	0.4546220	0.5611622	0.4662162
Bradi1g59670	42.3824286	0.5135408	0.6506815	0.5920177
Bradi1g52557	58.5536831	0.5014565	0.4407957	0.6158730
Bradi1g02890	58.8674574	0.4725223	0.3875296	0.5200000
Bradi1g46300	48.4091676	0.5341082	0.6908922	0.6888889
Bradi1g03130	52.4886936	0.4995685	0.5192238	0.6301370
Bradi1g66035	62	0.4889292	0.4602346	0.5126582
Bradi1g16120	57.6975708	0.4659732	0.4192510	0.4783505
Bradi1g32265	48.9767025	0.5025132	0.5665757	0.5718157
Bradi1g11150	54.0003519	0.4810045	0.4045525	0.5760870
Bradi1g26647	51.7487674	0.4769885	0.3888850	0.4962963
